hs_link,hs_name,hs_city,hs_state,player_link,player_name,pos,nfl_team,year_min,year_max
high_schools.cgi?id=93baf6ec,Wilson,West Lawn,PA,/players/H/HennCh01.htm,Chad Henne,QB,"MIA,JAX,KAN",2008,2020
high_schools.cgi?id=93baf6ec,Wilson,West Lawn,PA,/players/C/CollKe00.htm,Kerry Collins,QB,"CAR,NOR,NYG,OAK,TEN,IND",1995,2011
high_schools.cgi?id=93baf6ec,Wilson,West Lawn,PA,/players/G/GilmJo00.htm,John Gilmore,TE,"CHI,TAM,NOR",2002,2011
high_schools.cgi?id=93baf6ec,Wilson,West Lawn,PA,/players/S/StorGr20.htm,Greg Storr,LB,MIA,1987,1987
high_schools.cgi?id=93ba68b6,Valley,New Kensington,PA,/players/C/ClemTo00.htm,Toney Clemons,WR,JAX,2012,2012
high_schools.cgi?id=93ba68b6,Valley,New Kensington,PA,/players/M/MeisGr20.htm,Greg Meisner,NT-DE,"RAM,KAN,NYG",1981,1991
high_schools.cgi?id=93ba68b6,Valley,New Kensington,PA,/players/C/CallBi20.htm,Bill Callahan,DB,BUF,1987,1987
<<<<<<< HEAD
=======
high_schools.cgi?id=93ba68b6,Valley,New Kensington,PA,/players/F/FritRa20.htm,Ralph Fritz,G,PHI,1941,1941
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93b918b9,Cathedral Prep,Erie,PA,/players/S/SandBo99.htm,Bob Sanders ,DB,"IND,SDG",2004,2011
high_schools.cgi?id=93b918b9,Cathedral Prep,Erie,PA,/players/S/StepMa00.htm,Mark Stepnoski,C-G,"DAL,HOU,TEN",1989,2001
high_schools.cgi?id=93b918b9,Cathedral Prep,Erie,PA,/players/B/baumacha01.htm,Charlie Baumann,K,"MIA,NWE",1991,1992
high_schools.cgi?id=93b918b9,Cathedral Prep,Erie,PA,/players/M/McCoMi21.htm,Mike McCoy,DT-NT,"GNB,OAK,NYG,DET",1970,1980
high_schools.cgi?id=93bc3aed,Abington,Abington,PA,/players/R/ReynCr00.htm,Craig Reynolds,RB,"WAS,JAX",2019,2020
<<<<<<< HEAD
high_schools.cgi?id=93bc3aed,Abington,Abington,PA,/players/W/WoodSh20.htm,Shawn Wooden,DB,"MIA,CHI",1996,2003
high_schools.cgi?id=93bc3aed,Abington,Abington,PA,/players/W/WebeCh21.htm,Chuck Weber,LB-DE-G,"CLE,CRD,PHI",1955,1961
high_schools.cgi?id=93ba3af8,Catasauqua,Catasauqua,PA,/players/L/LintJo00.htm,Jonathan Linton,RB,BUF,1998,2000
=======
high_schools.cgi?id=93bc3aed,Abington,Abington,PA,/players/G/GeorEd00.htm,Eddie George,RB,"HOU,TEN,DAL",1996,2004
high_schools.cgi?id=93bc3aed,Abington,Abington,PA,/players/W/WoodSh20.htm,Shawn Wooden,DB,"MIA,CHI",1996,2003
high_schools.cgi?id=93bc3aed,Abington,Abington,PA,/players/W/WebeCh21.htm,Chuck Weber,LB-DE-G,"CLE,CRD,PHI",1955,1961
high_schools.cgi?id=93ba3af8,Catasauqua,Catasauqua,PA,/players/L/LintJo00.htm,Jonathan Linton,RB,BUF,1998,2000
high_schools.cgi?id=93ba3af8,Catasauqua,Catasauqua,PA,/players/G/GerhCh20.htm,Chris Gerhard,DB,PHI,1987,1987
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93ba3af8,Catasauqua,Catasauqua,PA,/players/B/BundMi20.htm,Mike Bundra,DT,"DET,CLE,MIN,NYG",1962,1965
high_schools.cgi?id=93ba3af8,Catasauqua,Catasauqua,PA,/players/F/FarrSc20.htm,Scrapper Farrell,FB,"BKN,PIT",1938,1939
high_schools.cgi?id=93babe66,Freeport,Freeport,PA,/players/C/ChriJe00.htm,Jeff Christy,C,"MIN,TAM",1993,2002
high_schools.cgi?id=93babe66,Freeport,Freeport,PA,/players/R/RavoEr20.htm,Eric Ravotti,LB,PIT,1994,1996
high_schools.cgi?id=93babe66,Freeport,Freeport,PA,/players/C/ChriGr20.htm,Greg Christy,T,BUF,1985,1985
high_schools.cgi?id=93babe66,Freeport,Freeport,PA,/players/M/MorgBo20.htm,Bob Morgan,DT,WAS,1954,1954
high_schools.cgi?id=93bbb06f,South Fayette,McDonald,PA,/players/W/WatsJu01.htm,Justin Watson,WR,TAM,2018,2020
high_schools.cgi?id=93bbb06f,South Fayette,McDonald,PA,/players/H/HayeJo00.htm,Jonathan Hayes,TE,"KAN,PIT",1985,1996
high_schools.cgi?id=93bbb06f,South Fayette,McDonald,PA,/players/S/SamsRo20.htm,Ron Sams,C-G,"GNB,MIN",1983,1984
high_schools.cgi?id=93bbb06f,South Fayette,McDonald,PA,/players/D/DoneAl20.htm,Al Donelli,HB,PIT,1941,1942
high_schools.cgi?id=93b9044e,Homestead,Homestead,PA,/players/B/BarrMi20.htm,Micheal Barrow,LB,"HOU,CAR,NYG,DAL",1993,2005
high_schools.cgi?id=93b9044e,Homestead,Homestead,PA,/players/T/TheoHa00.htm,Harry Theofiledes,QB,WAS,1968,1968
high_schools.cgi?id=93b9044e,Homestead,Homestead,PA,/players/S/ScalCh00.htm,Charlie Scales,HB-FB,"PIT,CLE,ATL",1960,1966
high_schools.cgi?id=93b9044e,Homestead,Homestead,PA,/players/W/WorkJo20.htm,Joe Work,E-WB,"CLI,CLE",1923,1925
high_schools.cgi?id=93bb159f,South Allegheny,McKeesport,PA,/players/J/JameJe00.htm,Jesse James,TE,"PIT,DET",2015,2020
high_schools.cgi?id=93bb159f,South Allegheny,McKeesport,PA,/players/O/OpfaDa20.htm,Dave Opfar,NT,PIT,1987,1987
high_schools.cgi?id=93bb159f,South Allegheny,McKeesport,PA,/players/C/CrosRo20.htm,Ron Crosby,LB,"NOR,NYJ",1978,1983
high_schools.cgi?id=93bb159f,South Allegheny,McKeesport,PA,/players/C/CopeJi20.htm,Jim Cope,LB,ATL,1976,1976
high_schools.cgi?id=93bdd7f7,Northeast Catholic,Philadelphia,PA,/players/G/GilmJi20.htm,Jim Gilmore,T-G,"PHI,MIA",1986,1987
high_schools.cgi?id=93bdd7f7,Northeast Catholic,Philadelphia,PA,/players/K/KilrBu00.htm,Bucko Kilroy,G-MG-T-DT,PHI,1943,1955
high_schools.cgi?id=93bdd7f7,Northeast Catholic,Philadelphia,PA,/players/S/SuttJo20.htm,Joe Sutton,DB-HB,"BUF,PHI",1949,1952
high_schools.cgi?id=93bdd7f7,Northeast Catholic,Philadelphia,PA,/players/R/ReagFr20.htm,Frank Reagan,B,"NYG,PHI",1941,1951
high_schools.cgi?id=93b8cc3e,Erie Academy,Erie,PA,/players/B/BakeAr00.htm,Art Baker,FB,BUF,1961,1962
high_schools.cgi?id=93b8cc3e,Erie Academy,Erie,PA,/players/L/LaraJa20.htm,Jack Laraway ,LB,"BUF,HOU",1960,1961
high_schools.cgi?id=93b8cc3e,Erie Academy,Erie,PA,/players/L/LiebFr20.htm,Frank Liebel,E,"NYG,CRD",1942,1948
high_schools.cgi?id=93b8cc3e,Erie Academy,Erie,PA,/players/T/ThurBo20.htm,Bob Thurbon,HB,"PHI,CRD,BUF",1943,1946
high_schools.cgi?id=93b96640,Erie Tech,Erie,PA,/players/J/JellDi00.htm,Dietrich Jells,WR,"NWE,PHI",1996,1999
high_schools.cgi?id=93b96640,Erie Tech,Erie,PA,/players/B/BileFr00.htm,Fred Biletnikoff,WR-FL,OAK,1965,1978
high_schools.cgi?id=93b96640,Erie Tech,Erie,PA,/players/F/FlowBe20.htm,Bernie Flowers,E,BAL,1956,1956
high_schools.cgi?id=93b96640,Erie Tech,Erie,PA,/players/K/KrivJo20.htm,Joe Krivonak,G,MIA,1946,1946
high_schools.cgi?id=93bc11d4,Alderdice,Pittsburgh,PA,/players/C/ClarWi00.htm,Will Clarke,DE,"CIN,TAM",2014,2018
high_schools.cgi?id=93bc11d4,Alderdice,Pittsburgh,PA,/players/M/MartCu00.htm,Curtis Martin ,RB,"NWE,NYJ",1995,2005
high_schools.cgi?id=93bc11d4,Alderdice,Pittsburgh,PA,/players/W/WillJa03.htm,James Williams,T-DE-DT,CHI,1991,2002
high_schools.cgi?id=93bc11d4,Alderdice,Pittsburgh,PA,/players/F/FreeRu20.htm,Russ Freeman ,T,"DEN,OAK",1992,1995
high_schools.cgi?id=93ba08f5,North Catholic,Pittsburgh,PA,/players/B/BrowEr23.htm,Ernie Brown,DE,PIT,1999,1999
high_schools.cgi?id=93ba08f5,North Catholic,Pittsburgh,PA,/players/W/WalkCh00.htm,Chuck Walker,DT-DE,"STL,ATL",1964,1975
high_schools.cgi?id=93ba08f5,North Catholic,Pittsburgh,PA,/players/E/EvanMi20.htm,Mike Evans,C,PHI,1968,1973
high_schools.cgi?id=93ba08f5,North Catholic,Pittsburgh,PA,/players/M/McCaRi20.htm,Richie McCabe,DB,"PIT,WAS,BUF",1955,1961
high_schools.cgi?id=93bc9474,Easton,Easton,PA,/players/R/RissRa20.htm,Ray Rissmiller,T,"PHI,NOR,BUF",1966,1968
high_schools.cgi?id=93bc9474,Easton,Easton,PA,/players/G/GrubFr20.htm,Frank Grube,E,NYY,1928,1928
high_schools.cgi?id=93bc9474,Easton,Easton,PA,/players/H/HoffBi20.htm,Bill Hoffman,G,FRN,1924,1926
high_schools.cgi?id=93bc9474,Easton,Easton,PA,/players/O/OConMi20.htm,Milt O'Connell,E,FRN,1924,1925
high_schools.cgi?id=93bb7f86,Thomas Jefferson,Jefferson Hills,PA,/players/W/WinoCh00.htm,Chase Winovich,EDGE,NWE,2019,2020
high_schools.cgi?id=93bb7f86,Thomas Jefferson,Jefferson Hills,PA,/players/D/DeCiDo00.htm,Dom DeCicco,LB,"CHI,MIN",2011,2014
high_schools.cgi?id=93bb7f86,Thomas Jefferson,Jefferson Hills,PA,/players/N/NixxLu00.htm,Lucas Nix,G,OAK,2012,2013
high_schools.cgi?id=93be7b96,Parkland,Allentown,PA,/players/W/WillAn00.htm,Andre Williams,RB,"NYG,SDG,LAC",2014,2017
high_schools.cgi?id=93be7b96,Parkland,Allentown,PA,/players/M/MassTi20.htm,Tim Massaquoi,TE,"MIA,BUF",2006,2007
high_schools.cgi?id=93be7b96,Parkland,Allentown,PA,/players/D/DeLoGr00.htm,Greg DeLong ,TE,"MIN,BAL,JAX",1995,2000
high_schools.cgi?id=93bf29cd,Bridgeville,Bridgeville,PA,/players/O/ONeiBo20.htm,Bob O'Neil,G-DE-LB,"PIT,NYT",1956,1961
high_schools.cgi?id=93bf29cd,Bridgeville,Bridgeville,PA,/players/Y/YurcJo20.htm,John Yurchey,HB-DB,PIT,1940,1940
<<<<<<< HEAD
=======
high_schools.cgi?id=93bf29cd,Bridgeville,Bridgeville,PA,/players/V/VidoVi20.htm,Vic Vidoni,E-DE,PIT,1935,1936
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bdbc8a,Shaler Area,Pittsburgh,PA,/players/S/SciuSt20.htm,Steve Sciullo,G,"IND,PHI",2003,2004
high_schools.cgi?id=93bdbc8a,Shaler Area,Pittsburgh,PA,/players/K/KarcKe00.htm,Ken Karcher,QB,DEN,1987,1988
high_schools.cgi?id=93bdbc8a,Shaler Area,Pittsburgh,PA,/players/E/ElteLe00.htm,Leo Elter,FB-HB,"PIT,WAS",1953,1959
high_schools.cgi?id=93b92cbe,Bethlehem Catholic,Bethlehem,PA,/players/M/MoliJi20.htm,Jim Molinaro,T,WAS,2004,2006
high_schools.cgi?id=93b92cbe,Bethlehem Catholic,Bethlehem,PA,/players/S/SpagJo00.htm,John Spagnola,TE,"PHI,SEA,GNB",1979,1989
high_schools.cgi?id=93b92cbe,Bethlehem Catholic,Bethlehem,PA,/players/G/GumaMi00.htm,Mike Guman,RB,RAM,1980,1988
high_schools.cgi?id=93ba683e,Montour,McKees Rocks,PA,/players/C/CaliDe20.htm,Dean Caliguire,G-C,"PIT,SFO",1991,1991
high_schools.cgi?id=93ba683e,Montour,McKees Rocks,PA,/players/H/HadeNi20.htm,Nick Haden,G-C,PHI,1986,1986
high_schools.cgi?id=93ba683e,Montour,McKees Rocks,PA,/players/H/HufnJo00.htm,John Hufnagel,QB,DEN,1974,1975
high_schools.cgi?id=93b993b6,Chichester,Boothwyn,PA,/players/M/MoblJo20.htm,John Mobley,LB,DEN,1996,2003
high_schools.cgi?id=93b993b6,Chichester,Boothwyn,PA,/players/J/JohnBi01.htm,Billy Johnson,WR,"HOU,ATL,WAS",1974,1988
high_schools.cgi?id=93b993b6,Chichester,Boothwyn,PA,/players/B/BorcDe20.htm,Dennis Borcky,NT,NYG,1987,1987
high_schools.cgi?id=93bc3d76,Swarthmore,Swarthmore,PA,/players/G/GersCa20.htm,Carl Gersbach,LB,"PHI,MIN,SDG,CHI,STL",1970,1976
high_schools.cgi?id=93bc3d76,Swarthmore,Swarthmore,PA,/players/L/LukeJi20.htm,Jim Lukens,E,BUF,1949,1949
high_schools.cgi?id=93bc3d76,Swarthmore,Swarthmore,PA,/players/M/McGiEd21.htm,Ed McGinley,T,NYG,1925,1925
<<<<<<< HEAD
high_schools.cgi?id=93bf8179,Franklin & Marshall Academy,Lancaster,PA,/players/E/EschHe20.htm,Herb Eschbach,C,PRV,1930,1931
high_schools.cgi?id=93bc3aad,Waynesburg,Waynesburg,PA,/players/G/GeorBi00.htm,Bill George,LB-G-MG-DT,"CHI,RAM",1952,1966
=======
high_schools.cgi?id=93bf8179,Franklin & Marshall Academy,Lancaster,PA,/players/T/ThomHa20.htm,Hal Thompson,E-DE,BDA,1947,1948
high_schools.cgi?id=93bf8179,Franklin & Marshall Academy,Lancaster,PA,/players/Q/QuilFr20.htm,Frank Quillen,E-DE,CHR,1946,1947
high_schools.cgi?id=93bf8179,Franklin & Marshall Academy,Lancaster,PA,/players/E/EschHe20.htm,Herb Eschbach,C,PRV,1930,1931
high_schools.cgi?id=93bc3aad,Waynesburg,Waynesburg,PA,/players/G/GeorBi00.htm,Bill George,LB-G-MG-DT,"CHI,RAM",1952,1966
high_schools.cgi?id=93bc3aad,Waynesburg,Waynesburg,PA,/players/E/EllsSw20.htm,Swede Ellstrom,WB-HB,"PHI,BOS,PIT,CRD",1934,1936
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bc3aad,Waynesburg,Waynesburg,PA,/players/M/McDoJi20.htm,Jim McDonald,HB,PIT,1936,1936
high_schools.cgi?id=93bb2426,Freedom,Bethlehem,PA,/players/L/LinnJa20.htm,Jack Linn,T-G,"IND,DET,CIN",1991,1993
high_schools.cgi?id=93bb2426,Freedom,Bethlehem,PA,/players/C/CoveJi00.htm,Jimbo Covert ,T,CHI,1983,1990
high_schools.cgi?id=93bb2426,Freedom,Bethlehem,PA,/players/C/CullDa20.htm,David Cullen,G,CLE,1931,1931
high_schools.cgi?id=93b98301,Ridley,Folsom,PA,/players/K/KubeBo20.htm,Bob Kuberski ,DT,"GNB,NWE",1995,1999
high_schools.cgi?id=93b98301,Ridley,Folsom,PA,/players/B/BlunMa00.htm,Matt Blundin,QB,"KAN,DET",1993,1997
high_schools.cgi?id=93b98301,Ridley,Folsom,PA,/players/V/ValeJo20.htm,Joe Valerio,C,"KAN,STL",1992,1996
high_schools.cgi?id=93bba19b,Upper Merion,King of Prussia,PA,/players/S/ScioBr20.htm,Brad Scioli,DE-DT,IND,1999,2004
high_schools.cgi?id=93bba19b,Upper Merion,King of Prussia,PA,/players/D/DiRiRo20.htm,Robert DiRico,RB,NYG,1987,1987
high_schools.cgi?id=93bba19b,Upper Merion,King of Prussia,PA,/players/S/ScotCl20.htm,Clarence Scott ,DB,"BOS,NWE",1969,1972
high_schools.cgi?id=93baaa43,Marple Newtown,Newtown Square,PA,/players/M/MaasBi00.htm,Bill Maas,NT-DE,"KAN,GNB",1984,1993
high_schools.cgi?id=93baaa43,Marple Newtown,Newtown Square,PA,/players/S/SchmGe21.htm,George Schmitt,DB,STL,1983,1983
high_schools.cgi?id=93baaa43,Marple Newtown,Newtown Square,PA,/players/C/ChanKa20.htm,Karl Chandler,C-G,"NYG,DET",1974,1979
high_schools.cgi?id=93bc921a,Archbishop Carroll,Radnor,PA,/players/S/StovMa00.htm,Maurice Stovall,WR,"TAM,DET,JAX",2006,2012
high_schools.cgi?id=93bc921a,Archbishop Carroll,Radnor,PA,/players/M/MoorBr21.htm,Brandon Moore,T,NWE,1993,1995
high_schools.cgi?id=93bc921a,Archbishop Carroll,Radnor,PA,/players/G/GrosBu20.htm,Burt Grossman ,DE,"SDG,PHI",1989,1994
high_schools.cgi?id=93ba9793,Central Bucks West,Doylestown,PA,/players/C/CuthRa20.htm,Randy Cuthbert,RB,PIT,1993,1994
high_schools.cgi?id=93ba9793,Central Bucks West,Doylestown,PA,/players/J/JensJi00.htm,Jim Jensen,WR-QB,MIA,1981,1992
high_schools.cgi?id=93ba9793,Central Bucks West,Doylestown,PA,/players/C/CaseFr20.htm,Frank Case,DE,KAN,1981,1981
high_schools.cgi?id=4d6e62fc,Imhotep Charter Regional,Philadelphia,PA,/players/M/MoorD.00.htm,D.J. Moore,WR,CAR,2018,2020
high_schools.cgi?id=4d6e62fc,Imhotep Charter Regional,Philadelphia,PA,/players/W/WillDa011.htm,David Williams,RB,JAX,2018,2018
high_schools.cgi?id=93bb0c96,Southeast Catholic,Philadelphia,PA,/players/C/CookEd20.htm,Ed Cook,T-G,"CRD,STL,ATL",1958,1967
high_schools.cgi?id=93bb0c96,Southeast Catholic,Philadelphia,PA,/players/O/OrisBo20.htm,Bob Oristaglio,DE-E,"BUF,BCL,CLE,PHI",1949,1952
high_schools.cgi?id=93bb0c96,Southeast Catholic,Philadelphia,PA,/players/G/GallBe20.htm,Bernie Gallagher,G,LAD,1947,1947
high_schools.cgi?id=407bf4b9,Malvern Prep,Malvern,PA,/players/N/NassCa00.htm,Carl Nassib,DE,"CLE,TAM,LVR",2016,2020
high_schools.cgi?id=407bf4b9,Malvern Prep,Malvern,PA,/players/N/NassRy00.htm,Ryan Nassib,QB,NYG,2014,2015
<<<<<<< HEAD
=======
high_schools.cgi?id=407bf4b9,Malvern Prep,Malvern,PA,/players/M/MillWa20.htm,Wayne Millner,E-DE,"BOS,WAS",1936,1945
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93b8ad30,Monsignor Bonner,Drexel Hill,PA,/players/B/BechAn00.htm,Anthony Becht,TE,"NYJ,TAM,STL,ARI,KAN",2000,2011
high_schools.cgi?id=93b8ad30,Monsignor Bonner,Drexel Hill,PA,/players/C/CappJo00.htm,John Cappelletti,RB,"RAM,SDG",1974,1983
high_schools.cgi?id=93b8ad30,Monsignor Bonner,Drexel Hill,PA,/players/A/AtkiAl00.htm,Al Atkinson,LB,NYJ,1965,1974
high_schools.cgi?id=93b9bb31,Cedar Cliff,Camp Hill,PA,/players/W/WireCo20.htm,Coy Wire,DB,"BUF,ATL",2002,2010
high_schools.cgi?id=93b9bb31,Cedar Cliff,Camp Hill,PA,/players/B/BradKy00.htm,Kyle Brady,TE,"NYJ,JAX,NWE",1995,2007
high_schools.cgi?id=93b9bb31,Cedar Cliff,Camp Hill,PA,/players/S/SchaSc20.htm,Scott Schankweiler,LB,BUF,1987,1987
high_schools.cgi?id=93ba8a3a,Scottdale,Scottdale,PA,/players/N/NowaBo20.htm,Bob Nowaskey,E-DE,"CHI,LAD,BCL",1940,1950
high_schools.cgi?id=93ba8a3a,Scottdale,Scottdale,PA,/players/C/CarrBi20.htm,Bird Carroll,E,CAN,1921,1925
high_schools.cgi?id=93ba8a3a,Scottdale,Scottdale,PA,/players/L/LoucEd20.htm,Ed Loucks,E,CLE,1925,1925
high_schools.cgi?id=93bc64ad,Cecil Twp.,Venice,PA,/players/G/GossBr20.htm,Bruce Gossett,K,"RAM,SFO",1964,1974
high_schools.cgi?id=93bc64ad,Cecil Twp.,Venice,PA,/players/G/GuziJo20.htm,John Guzik,LB,"RAM,HOU",1959,1961
high_schools.cgi?id=93bc64ad,Cecil Twp.,Venice,PA,/players/M/MaceJo20.htm,John Macerelli,T-G,CLE,1956,1956
high_schools.cgi?id=93be00b5,Chartiers Valley,Bridgeville,PA,/players/K/KushEr00.htm,Eric Kush ,C,"KAN,STL,CHI,CLE",2013,2020
high_schools.cgi?id=93be00b5,Chartiers Valley,Bridgeville,PA,/players/V/VentRo00.htm,Ross Ventrone,DB,"NWE,PIT",2011,2015
high_schools.cgi?id=93be00b5,Chartiers Valley,Bridgeville,PA,/players/V/VentRa20.htm,Raymond Ventrone,DB,"NWE,CLE,SFO",2007,2014
high_schools.cgi?id=93bf128a,Benjamin Franklin,Philadelphia,PA,/players/T/TurnJ.20.htm,J.T. Turner,G,"NYG,WAS",1977,1984
high_schools.cgi?id=93bf128a,Benjamin Franklin,Philadelphia,PA,/players/N/NockGe00.htm,George Nock ,RB,"NYJ,WAS",1969,1972
high_schools.cgi?id=93bf128a,Benjamin Franklin,Philadelphia,PA,/players/T/TuckWe00.htm,Wendell Tucker,WR-FL,RAM,1967,1970
high_schools.cgi?id=93bbc3e9,Brownsville,Brownsville,PA,/players/G/GuesDi20.htm,Dick Guesman,DT-K,"NYT,NYJ,DEN",1960,1964
high_schools.cgi?id=93bbc3e9,Brownsville,Brownsville,PA,/players/D/DrazCh00.htm,Chuck Drazenovich,LB-FB,WAS,1950,1959
high_schools.cgi?id=93bbc3e9,Brownsville,Brownsville,PA,/players/K/KielMa20.htm,Max Kielbasa,HB,PIT,1946,1946
high_schools.cgi?id=93ba5b2a,Franklin,Franklin,PA,/players/B/ByhaNa00.htm,Nate Byham,TE,"SFO,TAM",2010,2013
high_schools.cgi?id=93ba5b2a,Franklin,Franklin,PA,/players/L/LawrRo00.htm,Rolland Lawrence,DB,ATL,1973,1980
high_schools.cgi?id=93ba5b2a,Franklin,Franklin,PA,/players/M/MarcTe20.htm,Ted Marchibroda,QB,"PIT,CRD",1953,1957
high_schools.cgi?id=93bdf90e,Woodrow Wilson,Levittown,PA,/players/L/LewiJo21.htm,John Lewis,DB,BUF,1987,1987
high_schools.cgi?id=93bdf90e,Woodrow Wilson,Levittown,PA,/players/T/ThomVi00.htm,Vince Thompson,RB,DET,1981,1983
high_schools.cgi?id=93bdf90e,Woodrow Wilson,Levittown,PA,/players/K/KremKa20.htm,Karl Kremser,K,MIA,1969,1970
high_schools.cgi?id=93b9221a,Pottstown,Pottstown,PA,/players/W/WallRi20.htm,Rian Wallace,LB,PIT,2005,2006
<<<<<<< HEAD
high_schools.cgi?id=93b9221a,Pottstown,Pottstown,PA,/players/D/DeloJa00.htm,Jack Deloplaine,RB,"PIT,WAS,CHI",1976,1979
high_schools.cgi?id=93b990ba,Norristown,Norristown,PA,/players/B/BonoSt00.htm,Steve Bono,QB,"MIN,PIT,SFO,KAN,GNB,STL,CAR",1985,1999
high_schools.cgi?id=93b990ba,Norristown,Norristown,PA,/players/S/SylvJo20.htm,John Sylvester,DB-HB,"NYY,BCL",1947,1948
=======
high_schools.cgi?id=93b9221a,Pottstown,Pottstown,PA,/players/B/BeasAa20.htm,Aaron Beasley,DB,"JAX,NYJ,ATL",1996,2004
high_schools.cgi?id=93b9221a,Pottstown,Pottstown,PA,/players/D/DeloJa00.htm,Jack Deloplaine,RB,"PIT,WAS,CHI",1976,1979
high_schools.cgi?id=93b990ba,Norristown,Norristown,PA,/players/B/BonoSt00.htm,Steve Bono,QB,"MIN,PIT,SFO,KAN,GNB,STL,CAR",1985,1999
high_schools.cgi?id=93b990ba,Norristown,Norristown,PA,/players/S/SylvJo20.htm,John Sylvester,DB-HB,"NYY,BCL",1947,1948
high_schools.cgi?id=93b990ba,Norristown,Norristown,PA,/players/S/SommJa20.htm,Jack Sommers ,C,WAS,1947,1947
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93ba5348,Scranton,Scranton,PA,/players/M/MuncMi00.htm,Mike Munchak,G,HOU,1982,1993
high_schools.cgi?id=93ba5348,Scranton,Scranton,PA,/players/B/ButkCa20.htm,Carl Butkus,G-T,"NYY,WAS,NYG",1948,1949
high_schools.cgi?id=93ba5348,Scranton,Scranton,PA,/players/J/JoneEd21.htm,Edgar Jones,HB-DB,"CHI,CLE",1945,1949
high_schools.cgi?id=93be5453,Wyomissing,Wyomissing,PA,/players/A/AnzaAl00.htm,Alex Anzalone,OLB,NOR,2017,2020
high_schools.cgi?id=93be5453,Wyomissing,Wyomissing,PA,/players/T/TuckRo20.htm,Ross Tucker,G,"WAS,DAL,BUF,NWE",2001,2005
high_schools.cgi?id=93be5453,Wyomissing,Wyomissing,PA,/players/L/LytlMa00.htm,Matt Lytle,QB,"SEA,CAR",2000,2001
high_schools.cgi?id=93bcc820,Downingtown,Downingtown,PA,/players/H/HarrAr00.htm,Arlen Harris,RB,"STL,DET",2003,2006
high_schools.cgi?id=93bcc820,Downingtown,Downingtown,PA,/players/P/PetrPe20.htm,Pepper Petrella,HB,PIT,1945,1945
high_schools.cgi?id=93bcc820,Downingtown,Downingtown,PA,/players/W/WayxCh20.htm,Charlie Way,WB,"CAN,FRN",1921,1924
high_schools.cgi?id=93bd69eb,Glen Mills,Glen Mills,PA,/players/P/PierBe00.htm,Bernard Pierce,RB,"BAL,JAX",2012,2015
high_schools.cgi?id=93bd69eb,Glen Mills,Glen Mills,PA,/players/J/JoneJo00.htm,John Jones,TE,BAL,2000,2003
high_schools.cgi?id=93bd69eb,Glen Mills,Glen Mills,PA,/players/J/JarvRa20.htm,Ralph Jarvis,DE,IND,1990,1990
high_schools.cgi?id=93b97bb8,Munhall,Munhall,PA,/players/H/HeroKe00.htm,Ken Herock,TE-LB,"OAK,CIN,BOS",1963,1969
high_schools.cgi?id=93b97bb8,Munhall,Munhall,PA,/players/C/ClemBo00.htm,Bob Clemens,FB,BAL,1962,1962
high_schools.cgi?id=93b97bb8,Munhall,Munhall,PA,/players/B/BlazPh20.htm,Phil Blazer,G,BUF,1960,1960
high_schools.cgi?id=93bed4bb,Plymouth-Whitemarsh,Plymouth Meeting,PA,/players/S/ScotDa01.htm,Da'Rel Scott,RB,NYG,2011,2013
high_schools.cgi?id=93bed4bb,Plymouth-Whitemarsh,Plymouth Meeting,PA,/players/M/MitcTo00.htm,Tom Mitchell ,TE-WR,"OAK,BAL,SFO",1966,1977
high_schools.cgi?id=93bed4bb,Plymouth-Whitemarsh,Plymouth Meeting,PA,/players/P/PergJo20.htm,John Pergine,LB,"RAM,WAS",1969,1975
high_schools.cgi?id=93bca40b,Kiski Area,Vandergrift,PA,/players/M/McKiSc99.htm,Scott McKillop,LB,SFO,2009,2009
high_schools.cgi?id=93bca40b,Kiski Area,Vandergrift,PA,/players/H/HalaMi20.htm,Mike Halapin,DT,"HOU,TEN,NOR",1996,1999
high_schools.cgi?id=93bca40b,Kiski Area,Vandergrift,PA,/players/T/TaylJe00.htm,Jesse Taylor,RB,SDG,1972,1972
high_schools.cgi?id=93baa30e,Pittston,Pittston,PA,/players/C/CefaJi00.htm,Jimmy Cefalo,WR,MIA,1978,1984
<<<<<<< HEAD
high_schools.cgi?id=93baa30e,Pittston,Pittston,PA,/players/K/KapoAl20.htm,Al Kaporch,T-G,DET,1943,1945
high_schools.cgi?id=93bfc7f8,Kingston,Kingston,PA,/players/R/RutkEd00.htm,Ed Rutkowski,QB-HB-SE-WR,BUF,1963,1968
high_schools.cgi?id=93bfc7f8,Kingston,Kingston,PA,/players/S/SupuLe20.htm,Len Supulski,E,PHI,1942,1942
=======
high_schools.cgi?id=93baa30e,Pittston,Pittston,PA,/players/T/TripCh00.htm,Charley Trippi ,HB-QB-DB,CRD,1947,1955
