hs_link,hs_name,hs_city,hs_state,player_name,pos,nfl_team,year_min,year_max
high_schools.cgi?id=93bb7af6,Poteet,Mesquite,TX,Malik Jefferson,OLB,"CIN,CLE,LAC",2018,2020
high_schools.cgi?id=93bb7af6,Poteet,Mesquite,TX,Skye Dawson,WR,"TAM,DET",2013,2014
high_schools.cgi?id=93bd00f0,Tidehaven,El Maton,TX,Josh Lovelady,G,DET,2002,2003
high_schools.cgi?id=93bd00f0,Tidehaven,El Maton,TX,Ray Hickl,LB,NYG,1969,1970
high_schools.cgi?id=93b826eb,Freer,Freer,TX,Steve McMichael,DT-NT,"NWE,CHI,GNB",1980,1994
high_schools.cgi?id=93b826eb,Freer,Freer,TX,Bill Acker,NT,"STL,KAN,BUF",1980,1987
high_schools.cgi?id=f9dc51df,Strake Jesuit,Houston,TX,Emmanuel Ellerbee,LB,"LAC,SEA",2018,2018
high_schools.cgi?id=f9dc51df,Strake Jesuit,Houston,TX,Pace Murphy,OL,LAR,2016,2016
high_schools.cgi?id=93bd513c,Hallsville,Hallsville,TX,Roddrick Muckelroy,LB,"CIN,WAS",2010,2012
high_schools.cgi?id=93bd513c,Hallsville,Hallsville,TX,Clint Ingram,LB,JAX,2006,2009
high_schools.cgi?id=93b9f6c0,Kermit,Kermit,TX,Lee Brooks,DT,"HOU,STL",1970,1976
high_schools.cgi?id=93b9f6c0,Kermit,Kermit,TX,Joe Ethridge,TE,GNB,1949,1949
high_schools.cgi?id=93bc2e83,Fred Moore,Denton,TX,Don Woods,RB,"SDG,SFO",1974,1980
high_schools.cgi?id=93bc2e83,Fred Moore,Denton,TX,Carl Garrett ,RB,"BOS,NWE,CHI,NYJ,OAK",1969,1977
high_schools.cgi?id=93b8e711,East Bernard,East Bernard,TX,Shane Lechler,P,"OAK,HOU",2000,2017
high_schools.cgi?id=93b8e711,East Bernard,East Bernard,TX,Michael Bankston,DE-NT-DT,"PHO,ARI,CIN",1992,2000
high_schools.cgi?id=93be93e3,Eldorado,Eldorado,TX,Paul Page,HB-DB,BCL,1949,1949
high_schools.cgi?id=93be93e3,Eldorado,Eldorado,TX,Len McCormick,C-LB,BCL,1948,1948
high_schools.cgi?id=93c0968c,Honey Grove,Honey Grove,TX,Mule Wilson,WB-HB,"BUF,NYG,GNB,SIS,PRT",1926,1933
high_schools.cgi?id=93c0968c,Honey Grove,Honey Grove,TX,John Underwood,G,MIL,1923,1923
high_schools.cgi?id=93bcf37a,Anderson,Austin,TX,Thomas Henderson,LB,"DAL,HOU,SFO",1975,1980
high_schools.cgi?id=93bcf37a,Anderson,Austin,TX,Brady Keys,DB-HB,"PIT,MIN,STL",1961,1968
high_schools.cgi?id=93bc2a99,Lewisville,Lewisville,TX,Teddy Garcia,K,"NWE,MIN,HOU",1988,1990
high_schools.cgi?id=93bc2a99,Lewisville,Lewisville,TX,Walt Garrison,RB,DAL,1966,1974
high_schools.cgi?id=93bb08b6,Clifton,Clifton,TX,Bobby Joe Conrad,FL-DB-HB-WR-K,"CRD,STL,DAL",1958,1969
high_schools.cgi?id=93bb08b6,Clifton,Clifton,TX,Bernie Erickson,LB,"SDG,CIN",1967,1968
high_schools.cgi?id=93b9e42d,George Washington Carver,Amarillo,TX,Ron Shanklin,WR,"PIT,CHI",1970,1976
high_schools.cgi?id=93b9e42d,George Washington Carver,Amarillo,TX,Bob Briggs,FB,WAS,1965,1965
high_schools.cgi?id=93bdf070,Weimar,Weimar,TX,Alfred Oglesby,NT-DE-DT,"MIA,GNB,NYJ,CIN",1990,1995
high_schools.cgi?id=93bdf070,Weimar,Weimar,TX,Ken Konz,DB,CLE,1953,1959
high_schools.cgi?id=93b8d1bd,Elmore,Houston,TX,Greg Pruitt,RB,"CLE,RAI",1973,1984
high_schools.cgi?id=93b8d1bd,Elmore,Houston,TX,Melvin Baker,WR,"MIA,NOR,NWE,SDG,HOU",1974,1976
high_schools.cgi?id=93b91f23,Mexia,Mexia,TX,Kelvin Beachum,T,"PIT,JAX,NYJ,ARI",2012,2020
high_schools.cgi?id=93b91f23,Mexia,Mexia,TX,Jack Freeman ,G,BDA,1946,1946
high_schools.cgi?id=93b9d2b1,Jacksboro,Jacksboro,TX,Ed Breding,LB,WAS,1967,1968
high_schools.cgi?id=93b9d2b1,Jacksboro,Jacksboro,TX,Darrell Lester,C,GNB,1937,1938
high_schools.cgi?id=93b9c944,Pine Tree,Longview,TX,Chris Johnson ,DB,"STL,OAK,BAL",2005,2012
high_schools.cgi?id=93b9c944,Pine Tree,Longview,TX,Jason Bratton,RB,BUF,1996,1996
high_schools.cgi?id=93bd6e91,Ozen,Beaumont,TX,Willie Jefferson,LB,HOU,2013,2013
high_schools.cgi?id=93bd6e91,Ozen,Beaumont,TX,Brandon Rideau,WR,CHI,2008,2008
high_schools.cgi?id=93c0104f,Burges,El Paso,TX,Aaron Jones,RB,GNB,2017,2020
high_schools.cgi?id=93c0104f,Burges,El Paso,TX,John Skelton,QB,ARI,2010,2012
high_schools.cgi?id=93bc0870,Southwest,Fort Worth,TX,Carlos Francis ,WR,OAK,2004,2004
high_schools.cgi?id=93bc0870,Southwest,Fort Worth,TX,Marshall Harris,DE-NT,"CLE,NWE",1980,1983
high_schools.cgi?id=93be6844,Western Hills,Fort Worth,TX,Terry Pierce,LB,DEN,2003,2004
high_schools.cgi?id=93be6844,Western Hills,Fort Worth,TX,Rod Manuel,DE,PIT,1997,1998
high_schools.cgi?id=93c0d6ab,Westwood,Austin,TX,Marcus Wilkins ,LB,"GNB,CIN,ATL",2002,2007
high_schools.cgi?id=93c0d6ab,Westwood,Austin,TX,Lance Teichelman ,DE-DT,IND,1994,1994
high_schools.cgi?id=93c070be,Groveton,Groveton,TX,Lane Johnson,OT,PHI,2013,2020
high_schools.cgi?id=93c070be,Groveton,Groveton,TX,Rodney Thomas,RB,"HOU,TEN,ATL",1995,2001
high_schools.cgi?id=93bf23df,George Bush,Houston,TX,Emmanuel Ogbah,DE,"CLE,KAN,MIA",2016,2020
high_schools.cgi?id=93bf23df,George Bush,Houston,TX,Russell Okung,T,"SEA,DEN,LAC,CAR",2010,2020
high_schools.cgi?id=93bd2539,Del Rio,Del Rio,TX,Cory James,OLB,OAK,2016,2017
high_schools.cgi?id=93bd2539,Del Rio,Del Rio,TX,Pat Holmes,DE-DT,"HOU,KAN",1966,1973
high_schools.cgi?id=93bf99cd,Leonard,Leonard,TX,Ray Renfro,HB-FL,CLE,1952,1963
high_schools.cgi?id=93bf99cd,Leonard,Leonard,TX,Dean Renfro,HB,BAL,1955,1955
high_schools.cgi?id=93bd6545,Navasota,Navasota,TX,Marcus Maxey,DB,"CHI,KAN",2006,2006
high_schools.cgi?id=93bd6545,Navasota,Navasota,TX,Lynn James,WR,"CIN,CLE",1990,1991
high_schools.cgi?id=93bdb4b2,Pottsboro,Pottsboro,TX,Justin Lawler,DE,LAR,2018,2018
high_schools.cgi?id=93bdb4b2,Pottsboro,Pottsboro,TX,Saxon Judd,E,BDA,1946,1948
high_schools.cgi?id=93ba6f27,Glen Rose,Glen Rose,TX,Dan Campbell,TE,"NYG,DAL,DET",1999,2008
high_schools.cgi?id=93ba6f27,Glen Rose,Glen Rose,TX,Michael Keathley ,G,SDG,2001,2003
high_schools.cgi?id=93c063e6,Clyde,Clyde,TX,Jim Taylor,C-LB,"PIT,CRD",1956,1958
high_schools.cgi?id=93c063e6,Clyde,Clyde,TX,Pete Tyler,BB,CRD,1937,1938
high_schools.cgi?id=93bcbe10,George Washington Carver,Houston,TX,Cedrick Hardman,DE,"SFO,OAK",1970,1981
high_schools.cgi?id=93bcbe10,George Washington Carver,Houston,TX,Ben Wilson,FB-HB,"RAM,GNB",1963,1967
high_schools.cgi?id=93bd1e3a,Hempstead,Hempstead,TX,Harvey Williams,RB,"KAN,RAI,OAK",1991,1998
high_schools.cgi?id=93bd1e3a,Hempstead,Hempstead,TX,Johnny Holland ,LB,GNB,1987,1993
high_schools.cgi?id=93bb881e,Theodore Roosevelt,San Antonio,TX,Quintin Demps,DB,"PHI,HOU,KAN,NYG,CHI",2008,2017
high_schools.cgi?id=93bb881e,Theodore Roosevelt,San Antonio,TX,Erik Flowers,DE-LB,"BUF,HOU,STL",2000,2004
high_schools.cgi?id=93b863c7,Northbrook,Houston,TX,Ty Allert,LB,"SDG,PHI,DEN,SEA",1986,1990
high_schools.cgi?id=93b863c7,Northbrook,Houston,TX,Garrett Limbrick,RB,MIA,1990,1990
high_schools.cgi?id=93bc48b8,West Oso,Corpus Christi,TX,Riley Odoms,TE,DEN,1972,1983
high_schools.cgi?id=93bc48b8,West Oso,Corpus Christi,TX,Joe Gillis,G-T,TOL,1923,1923
high_schools.cgi?id=93b8f6ef,Reagan,Big Lake,TX,Ty Summers,LB,GNB,2019,2020
high_schools.cgi?id=93b8f6ef,Reagan,Big Lake,TX,Joe Barnes,QB,CHI,1974,1974
high_schools.cgi?id=93c04fbe,Pearsall,Pearsall,TX,Dave Studdard,T-G-TE,DEN,1979,1988
high_schools.cgi?id=93c04fbe,Pearsall,Pearsall,TX,Les Studdard,C,"KAN,HOU",1982,1983
high_schools.cgi?id=93bc3b9e,Hamshire-Fannett,Hamshire,TX,Spencer George,RB,TEN,1997,1999
high_schools.cgi?id=93bc3b9e,Hamshire-Fannett,Hamshire,TX,Flip Johnson,WR,BUF,1988,1989
high_schools.cgi?id=93bef45b,Anna,Anna,TX,Jim O'Neal,G,CHR,1946,1947
high_schools.cgi?id=93bef45b,Anna,Anna,TX,Garvin Mugg,T,DET,1945,1945
high_schools.cgi?id=93c0f4e1,Corrigan-Camden,Corrigan,TX,Chase Ford,TE,"DAL,MIN",2012,2014
high_schools.cgi?id=93c0f4e1,Corrigan-Camden,Corrigan,TX,Ray Woodard,DE,"DEN,KAN",1987,1987
high_schools.cgi?id=93b993f1,Southwest,San Antonio,TX,Ty Detmer ,QB,"GNB,PHI,SFO,CLE,DET",1993,2003
high_schools.cgi?id=93b993f1,Southwest,San Antonio,TX,Chris Bordano,LB,"NOR,ATL",1998,2000
high_schools.cgi?id=93bb753d,Port Arthur,Port Arthur,TX,Shockmain Davis ,WR,NWE,2000,2000
high_schools.cgi?id=93bb753d,Port Arthur,Port Arthur,TX,Tommie Smiley,RB,"CIN,DEN,HOU",1968,1970
high_schools.cgi?id=93bd54be,Cisco,Cisco,TX,Stan Williams,DB-E,DTX,1952,1952
high_schools.cgi?id=93bd54be,Cisco,Cisco,TX,Tex Irvin,T-FB-G,"PRV,NYG",1931,1935
high_schools.cgi?id=93b8586a,New London,New London,TX,Don Allen,FB,DEN,1960,1960
high_schools.cgi?id=93b8586a,New London,New London,TX,Paul Lea,DT-T,PIT,1951,1951
high_schools.cgi?id=93bfbcdc,Commerce,Commerce,TX,Justin Rogers,LB,"DAL,KAN",2007,2009
high_schools.cgi?id=93bfbcdc,Commerce,Commerce,TX,Wade Wilson,QB,"MIN,ATL,NOR,DAL,OAK",1981,1998
high_schools.cgi?id=93bd980d,Newcastle,Newcastle,TX,Pres Johnston,HB-FB-LB,"BUF,MIA",1946,1946
high_schools.cgi?id=93bd980d,Newcastle,Newcastle,TX,Cotton Price,TB-DB-QB,"DET,MIA",1940,1946
high_schools.cgi?id=93be2450,Yates,Houston,TX,Damion Square,DE,"PHI,KAN,SDG,LAC",2013,2020
high_schools.cgi?id=93be2450,Yates,Houston,TX,Orie Lemon,LB,"DAL,KAN,TAM",2012,2015
high_schools.cgi?id=93ba5299,San Jacinto,Houston,TX,Orville Trask,DT,"HOU,OAK",1960,1962
high_schools.cgi?id=93ba5299,San Jacinto,Houston,TX,Young Bussey,QB,CHI,1941,1941
high_schools.cgi?id=93c0a6f9,Boling,Boling,TX,Billy Waddy,WR,"RAM,MIN",1977,1984
high_schools.cgi?id=93c0a6f9,Boling,Boling,TX,Charley Eikenberg,QB,CRD,1948,1948
high_schools.cgi?id=93beea1c,South Garland,Garland,TX,Quincy Morgan,WR,"CLE,DAL,PIT,DEN",2001,2006
high_schools.cgi?id=93beea1c,South Garland,Garland,TX,Denard Walker,DB,"TEN,DEN,MIN,OAK",1997,2005
high_schools.cgi?id=93bb6afa,St. Jo,St. Jo,TX,Harley Sewell,G-LB,"DET,RAM",1953,1963
high_schools.cgi?id=93bb6afa,St. Jo,St. Jo,TX,Gaines Davis,G,NYG,1936,1936
high_schools.cgi?id=93bd8ea3,Frederick Douglass,Jacksonville,TX,Marshall Johnson,WR-DB,BAL,1975,1978
high_schools.cgi?id=93bd8ea3,Frederick Douglass,Jacksonville,TX,Billy Newsome,DE-DT,"BAL,NOR,NYJ,CHI",1970,1977
high_schools.cgi?id=93bb6704,Wortham,Wortham,TX,Leonard Davis,T-G,"ARI,DAL,SFO",2001,2012
high_schools.cgi?id=93bb6704,Wortham,Wortham,TX,Charles Davis,DT-NT,"PIT,STL,HOU",1974,1980
high_schools.cgi?id=407bcea5,John Horn,Mesquite,TX,Jakeem Grant,WR,MIA,2016,2020
high_schools.cgi?id=407bcea5,John Horn,Mesquite,TX,Taylor Gabriel,WR,"CLE,ATL,CHI",2014,2019
high_schools.cgi?id=93b849a1,Marlin,Marlin,TX,Danario Alexander,WR,"STL,SDG",2010,2012
high_schools.cgi?id=93b849a1,Marlin,Marlin,TX,Travis Roach,G,NYJ,1974,1974
high_schools.cgi?id=93bd7d77,Samuel Clemens,Schertz,TX,Sean Porter,OLB,"CIN,JAX",2014,2016
high_schools.cgi?id=93bd7d77,Samuel Clemens,Schertz,TX,A.J. Johnson ,DB,"WAS,SDG",1989,1995
high_schools.cgi?id=93bab368,Shamrock,Shamrock,TX,Tipp Mooney,B,CHI,1944,1945
high_schools.cgi?id=93bab368,Shamrock,Shamrock,TX,Ed Cherry,FB,"CRD,PIT",1938,1939
high_schools.cgi?id=93c0dd22,Foster,Richmond,TX,Joey Mbu,NT,"ATL,IND",2015,2017
high_schools.cgi?id=93c0dd22,Foster,Richmond,TX,Javarris Williams,RB,"KAN,WAS",2009,2012
high_schools.cgi?id=93bcdc5f,Uvalde,Uvalde,TX,Vann McElroy,DB,"RAI,SEA",1982,1990
high_schools.cgi?id=93bcdc5f,Uvalde,Uvalde,TX,Johnny Hatley,G-DT,"CHI,CRD,DEN",1953,1960
high_schools.cgi?id=93b9d0b6,Alice,Alice,TX,Chris Brazzell,WR,DAL,1999,2000
high_schools.cgi?id=93b9d0b6,Alice,Alice,TX,Sonny Brown,DB,HOU,1987,1987
high_schools.cgi?id=93bfa63f,Anahuac,Anahuac,TX,Mikhael Ricks,TE-WR,"SDG,KAN,DET",1998,2003
high_schools.cgi?id=93bfa63f,Anahuac,Anahuac,TX,Hall Whitley,LB,NYT,1960,1960
high_schools.cgi?id=93bc0e9e,Marshall,Angleton,TX,Emmitt Thomas,DB,KAN,1966,1978
high_schools.cgi?id=93bc0e9e,Marshall,Angleton,TX,Charley Frazier,WR,"HOU,BOS",1962,1970
high_schools.cgi?id=93b8c97a,Alamo Heights,San Antonio,TX,Patrick Bailey,LB,"PIT,TEN",2008,2013
high_schools.cgi?id=93b8c97a,Alamo Heights,San Antonio,TX,Shawn Worthen,DT,MIN,2001,2001
high_schools.cgi?id=f9dc42f7,Horn,Mesquite,TX,De'Vante Harris,DB,"NOR,TAM",2016,2018
high_schools.cgi?id=f9dc42f7,Horn,Mesquite,TX,JaCorey Shepherd ,CB,SFO,2016,2016
high_schools.cgi?id=93bba5cf,Wilmer-Hutchins,Hutchins,TX,Keith Washington,DE,"DET,BAL,DEN,NYG",1996,2004
high_schools.cgi?id=93bba5cf,Wilmer-Hutchins,Hutchins,TX,Rickey Dixon ,DB,"CIN,RAI",1988,1993
high_schools.cgi?id=93be67cf,Fort Worth,Fort Worth,TX,Mel Witt,DE-DT,BOS,1967,1970
high_schools.cgi?id=93be67cf,Fort Worth,Fort Worth,TX,Tillie Manton,B,"NYG,WAS,BKN",1936,1943
high_schools.cgi?id=93bc7668,Llano,Llano,TX,Brad Kassell,LB,"TEN,NYJ",2002,2007
high_schools.cgi?id=93bc7668,Llano,Llano,TX,Ken Gray,G-LB,"CRD,STL,HOU",1958,1970
high_schools.cgi?id=93c0d634,Paul H. Pewitt,Omaha,TX,Jimmy Wilkerson,DE,"KAN,TAM,NOR",2003,2010
high_schools.cgi?id=93c0d634,Paul H. Pewitt,Omaha,TX,David Evans,DB,MIN,1986,1987
high_schools.cgi?id=93b96f6d,Dallas Christian,Mesquite,TX,Malik Jefferson,OLB,"CIN,CLE,LAC",2018,2020
high_schools.cgi?id=93b96f6d,Dallas Christian,Mesquite,TX,Jordan Black,T,"KAN,HOU,JAX,WAS",2004,2012
high_schools.cgi?id=93bb3f2c,Matador,Matador,TX,Dick Stafford,DE,PHI,1962,1963
high_schools.cgi?id=93bb3f2c,Matador,Matador,TX,Odis Crowell,T,SFO,1947,1947
high_schools.cgi?id=93bb9775,Sealy,Sealy,TX,Ricky Seals-Jones,WR,"ARI,CLE,KAN",2017,2020
high_schools.cgi?id=93bb9775,Sealy,Sealy,TX,Eric Dickerson,RB,"RAM,IND,RAI,ATL",1983,1993
high_schools.cgi?id=93bd6a25,Troup,Troup,TX,Keylon Kincade,RB,DAL,2006,2006
high_schools.cgi?id=93bd6a25,Troup,Troup,TX,Ed Jasper,DT-NT,"PHI,ATL,OAK",1997,2005
high_schools.cgi?id=93bdc5e5,French,Beaumont,TX,Cliff Odom,LB,"CLE,BAL,IND,MIA",1980,1993
high_schools.cgi?id=93bdc5e5,French,Beaumont,TX,Louie Kelcher,DT-NT,"SDG,SFO",1975,1984
high_schools.cgi?id=93bb3ad3,Canadian,Canadian,TX,Auston English,DL,CLE,2011,2012
high_schools.cgi?id=93bb3ad3,Canadian,Canadian,TX,Billy Cross,HB,CRD,1951,1953
high_schools.cgi?id=93ba154a,Reagan,Austin,TX,Reggie Brown,LB,DET,1996,1997
high_schools.cgi?id=93ba154a,Reagan,Austin,TX,Jimmie Carter ,LB,STL,1987,1987
high_schools.cgi?id=30acf653,La Joya,La Joya,TX,Sergio Castillo,K,NYJ,2020,2020
high_schools.cgi?id=93b8fe1c,Brownsville,Brownsville,TX,Dan Barnhart ,TB,PHI,1934,1934
high_schools.cgi?id=93bea67e,Junction,Junction,TX,Roy McKay ,TB-HB-FB,GNB,1944,1947
high_schools.cgi?id=93c0c239,Wall,Wall,TX,Clayton Weishuhn,LB,"NWE,GNB",1982,1987
high_schools.cgi?id=4d6e866c,Dekaney,Houston,TX,D'Juan Hines,LB,CLE,2018,2018
high_schools.cgi?id=93bf0a7b,Galilee,Hallsville,TX,Robert Newhouse,RB,DAL,1972,1983
high_schools.cgi?id=b366d1e1,Marble Falls,Marble Falls,TX,David Morgan,TE,MIN,2016,2018
high_schools.cgi?id=93b9b144,Quanah,Quanah,TX,George Boynton,DB,OAK,1962,1962
high_schools.cgi?id=93bf8e5a,Crowley,Crowley,TX,Gary Reasons,LB,"NYG,CIN",1984,1992
high_schools.cgi?id=93ba0f93,Panhandle,Panhandle,TX,Kevin Brown,P,CHI,1987,1987
high_schools.cgi?id=93bfdcb3,Flatonia,Flatonia,TX,Howard Satterwhite,WR,"NYJ,BAL",1976,1977
high_schools.cgi?id=93bdacae,Grapeland,Grapeland,TX,Tony Jones,WR,"HOU,ATL",1990,1993
high_schools.cgi?id=93be4508,Episcopal,Houston,TX,Daniel Loper,T,"TEN,DET,OAK",2006,2010
high_schools.cgi?id=93ba6962,Wink,Wink,TX,Jim Callahan,TB,DET,1946,1946
high_schools.cgi?id=93c063ab,Somerset,Somerset,TX,Jim Bob Taylor,QB,BAL,1983,1983
high_schools.cgi?id=93bc4c6b,Runge,Runge,TX,Mike Gisler,C-G,"NWE,NYJ",1993,1999
high_schools.cgi?id=4d6e7af5,North Forney,Forney,TX,Armani Watts,FS,KAN,2018,2020
high_schools.cgi?id=93bf072f,Mansfield Summitt,Arlington,TX,Jonathan Nelson,DB,CAR,2011,2011
high_schools.cgi?id=93bb2e94,Westwood,Palestine,TX,Keith Crawford ,WR-DB,"NYG,GNB,STL,KAN",1993,1999
high_schools.cgi?id=93c108a1,Harker Heights,Killeen,TX,Dominique Zeigler,WR,SFO,2008,2010
high_schools.cgi?id=93bd1a7b,Hot Wells,Hot Wells,TX,Darrell Hogan ,LB-G,PIT,1949,1953
high_schools.cgi?id=93bf8264,Wisdom,Houston,TX,Mike Quinn,QB,"PIT,DAL",1997,1998
high_schools.cgi?id=93bb7e61,Scurry-Rosser,Rosser,TX,James Dearth,TE-C,"CLE,NYJ",1999,2009
high_schools.cgi?id=93bfd768,Rockport,Rockport,TX,Jack Sanders ,G,"PIT,PHI",1940,1945
high_schools.cgi?id=93c0549d,James E. Taylor,Katy,TX,Phillip Supernaw,TE,"HOU,KAN,BAL,TEN",2012,2017
high_schools.cgi?id=93bc4122,Groves,Port Neches,TX,Robert Giblin,DB,"NYG,STL",1975,1977
high_schools.cgi?id=93b8f3a9,Happy,Happy,TX,Charles Barnard,E,NYG,1938,1938
high_schools.cgi?id=93be9dbe,Iraan,Iraan,TX,Bud McFadin,DT-DG-LB-G,"RAM,DEN,HOU",1952,1965
high_schools.cgi?id=93bcb64f,Flower Mound,Flower Mound,TX,James Hanna,TE,DAL,2012,2017
high_schools.cgi?id=4d6e6c70,Liberty Eylau,Texarkana,TX,Tra Carson,HB,"CIN,GNB,DET",2018,2019
high_schools.cgi?id=93c0fdff,Episcopal,Bellaire,TX,Spergon Wynn,QB,"CLE,MIN",2000,2001
high_schools.cgi?id=93bd0d17,Weldon,Gladewater,TX,Winston Hill ,T,"NYJ,RAM",1963,1977
high_schools.cgi?id=93bf7486,Austin Academy,Austin,TX,Roger Powell,WB,BUF,1926,1926
high_schools.cgi?id=93bb7b30,Dallas Christian,Dallas,TX,Skye Dawson,WR,"TAM,DET",2013,2014
high_schools.cgi?id=93bd55ea,Little Cypress,Orange,TX,Joe Bob Isbell,G,"DAL,CLE",1962,1966
high_schools.cgi?id=93ba0284,John Foster Dulles,Sugar Land,TX,Chuck Brown,C-G,STL,1979,1979
high_schools.cgi?id=93bd9faa,Woodson,Woodson,TX,Gene Jones,LB,HOU,1961,1961
high_schools.cgi?id=93c04c0b,Booker T. Washington,Newton,TX,Art Strahan,DT-DE,"HOU,ATL",1965,1968
high_schools.cgi?id=2a0dc7b5,Dulles,Sugar Land,TX,Maurice Smith,FS,"MIA,WAS",2017,2019
high_schools.cgi?id=93c0ac51,Arlington-Lamar,Arlington,TX,Joe Walker,DB,"TEN,IND",2001,2002
high_schools.cgi?id=93bcae24,San Antonio Military Academy,San Antonio,TX,Tex Hamer,B,FRN,1924,1927
high_schools.cgi?id=4d6e6437,Plano Senior,Plano,TX,Joseph Noteboom,OT,LAR,2018,2020
high_schools.cgi?id=93bef289,Cheatham,Clarksville,TX,Bobby Moten,WR,DEN,1968,1968
high_schools.cgi?id=93bd021b,Marine Military Academy,Harlingen,TX,Kevin Hickman,TE,DET,1995,1998
high_schools.cgi?id=93bf6f33,Adamson,Dallas,TX,Alvin Porter,DB,BAL,2001,2003
high_schools.cgi?id=f9dc5568,West Mesquite,Mesquite,TX,Trevone Boykin,QB,SEA,2016,2016
high_schools.cgi?id=93bd540a,Maine Avenue,San Antonio,TX,Barlow Irvin,G-T,BUF,1926,1927
high_schools.cgi?id=93bd954d,Hastings,Houston,TX,Troy Johnson,LB-DE,"CHI,NYJ,DET",1988,1992
high_schools.cgi?id=93be206f,Hale Center,Hale Center,TX,Monte Lee ,LB,"STL,DET,BAL",1961,1965
high_schools.cgi?id=93ba525e,John F. Kennedy,Dallas,TX,Dexter Bussey,RB,DET,1974,1984
high_schools.cgi?id=93c045c8,Lyndon B. Johnson,Johnson City,TX,Jim Stienke,DB,"CLE,NYG,ATL",1973,1978
high_schools.cgi?id=2a0dc00c,C.H. Yoe,Cameron,TX,Dede Westbrook,WR,JAX,2017,2020
high_schools.cgi?id=93be9457,Jim Ned,Tuscola,TX,Colt McCoy,QB,"CLE,SFO,WAS,NYG",2010,2020
high_schools.cgi?id=93c09cc9,Devine,Devine,TX,Joe Vance,WB-FB,BKN,1931,1931
high_schools.cgi?id=407c016b,Bushland,Bushland,TX,Weston Richburg,C,"NYG,SFO",2014,2019
high_schools.cgi?id=93bee6a8,Falfurrias,Falfurrias,TX,John Mooring,T-C,"NYJ,NOR",1971,1974
high_schools.cgi?id=93c0e4c6,Leander,Leander,TX,Torri Williams,DB,HOU,2010,2010
high_schools.cgi?id=93bf6b41,Meridian,Meridian,TX,Frank Pollard,RB,PIT,1980,1988
high_schools.cgi?id=f9dc5190,Steele,Cibolo,TX,Malcolm Brown ,RB,"STL,LAR",2015,2020
high_schools.cgi?id=93b9f04e,Chavez,Houston,TX,Michael Brockers ,DT,"STL,LAR",2012,2020
high_schools.cgi?id=93bfb78f,Splendora,Splendora,TX,Brian Robison,DE,MIN,2007,2017
high_schools.cgi?id=93be06ad,Sharpstowm,Houston,TX,Aaron Laing,TE,"SDG,STL",1994,1997
high_schools.cgi?id=93c03f0e,Forest Avenue,Dallas,TX,Frank Steen,E,GNB,1939,1939
high_schools.cgi?id=93bc2c73,Haltom,Haltom,TX,Kelvin Garmon,G,"DAL,SDG,CLE",2001,2004
high_schools.cgi?id=93be03ec,Wallace,Orange,TX,Ernie Ladd,DT,"SDG,HOU,KAN",1961,1968
high_schools.cgi?id=04f704f5,Mesquite,Mesquite,TX,Rashard Higgins,WR,CLE,2016,2020
high_schools.cgi?id=93be8a3d,Northwest Academy,Houston,TX,Derrick McAdoo,RB,"STL,PHO,TAM",1987,1988
high_schools.cgi?id=407bd1f7,Collins,Klein,TX,Demetri Goodson,CB,GNB,2014,2016
high_schools.cgi?id=93b92458,Turner,Waxahachie,TX,Chuck Beatty,DB,"PIT,STL",1969,1972
high_schools.cgi?id=93bedc89,Moran,Moran,TX,Jim Montgomery,T,DET,1946,1946
high_schools.cgi?id=93c0e39e,Marshall,Houston,TX,Stephen Williams,WR,"ARI,JAX,SEA",2010,2013
high_schools.cgi?id=61b949c2,Brennan,San Antonio,TX,Derick Roberson,DE,TEN,2019,2020
high_schools.cgi?id=93bf5e07,New Boston,New Boston,TX,Kim Phillips,DB,"NOR,BUF",1989,1990
high_schools.cgi?id=f9dc49ae,Oak Ridge,Conroe,TX,Tayo Fabuluje,OT,CHI,2015,2015
high_schools.cgi?id=93bd4428,Edna,Edna,TX,Calvin Hunt,C,"PHI,HOU",1970,1973
high_schools.cgi?id=93b84afe,Stephen F. Austin,Tyler,TX,Eric Alexander,LB,"NWE,CLE,JAX",2004,2010
high_schools.cgi?id=93b9e9a9,Cedar Hill,Dallas,TX,Dezmon Briscoe,WR,"TAM,WAS",2010,2012
high_schools.cgi?id=93ba370b,Bishop,Bishop,TX,Ronnie Bull,RB,"CHI,PHI",1962,1971
high_schools.cgi?id=93bc2796,DeKalb,DeKalb,TX,Terrance Ganaway,RB,STL,2012,2012
high_schools.cgi?id=93be88cf,Cole,San Antonio,TX,Kivuusama Mays,LB,"MIN,GNB",1998,1999
high_schools.cgi?id=93c093fd,Galena Park,Galena Park,TX,Howard Twilley,WR-FL,MIA,1966,1976
high_schools.cgi?id=407bc2be,Midway,Waco,TX,Ahmad Dixon,SS,"CHI,MIA,MIN",2014,2014
high_schools.cgi?id=93bed35d,Diboli,Diboli,TX,Mack Mitchell ,DE,"CLE,CIN",1975,1979
high_schools.cgi?id=93c0e028,Parkland,El Paso,TX,Mike Williams,TE-FB,KAN,1979,1981
high_schools.cgi?id=61b948b8,George Ranch,Richmond,TX,Kingsley Keke,DL,GNB,2019,2020
high_schools.cgi?id=93bf487e,Goliad,Goliad,TX,Johnny Peacock,DB,HOU,1969,1970
high_schools.cgi?id=93bb5fc1,San Saba,San Saba,TX,Wayne Davenport,HB,GNB,1931,1931
